,region,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,paint_color,value of product
12571,winchester,7700,2010.0,jeep,liberty reneged 4x4,excellent,6 cylinders,gas,111888.0,clean,automatic,4wd,SUV,blue,1
12572,winchester,14995,2013.0,dodge,challenger,excellent,6 cylinders,gas,49693.0,clean,automatic,rwd,coupe,black,1
12573,winchester,4990,2004.0,jeep,liberty,excellent,6 cylinders,gas,101301.0,clean,automatic,4wd,SUV,green,1
12574,winchester,20495,2016.0,honda,pilot,excellent,6 cylinders,gas,78198.0,clean,automatic,4wd,SUV,black,1
12575,winchester,19795,2016.0,honda,cr-v,excellent,6 cylinders,gas,37771.0,clean,automatic,4wd,SUV,white,2
12576,winchester,6000,2002.0,chevrolet,silverado 1500,good,8 cylinders,gas,193700.0,clean,automatic,4wd,truck,blue,1
12577,winchester,6977,2008.0,honda,odyssey,excellent,6 cylinders,gas,139244.0,clean,automatic,4wd,mini-van,silver,2
12578,winchester,6777,2011.0,nissan,rogue,excellent,6 cylinders,gas,143325.0,clean,automatic,4wd,wagon,white,2
12579,winchester,13750,2016.0,mitsubishi,outlander sport,excellent,4 cylinders,gas,37269.0,clean,automatic,4wd,SUV,black,1
12580,winchester,5750,2011.0,honda,fit sport,excellent,4 cylinders,gas,143819.0,clean,automatic,fwd,hatchback,blue,3
12581,winchester,4990,1997.0,chevrolet,camaro rs,excellent,6 cylinders,gas,87259.0,clean,automatic,rwd,coupe,red,2
12582,winchester,4500,2004.0,jeep,liberty limited 4x4,good,6 cylinders,gas,99185.07784431137,clean,automatic,4wd,SUV,brown,1
12583,bellingham,10500,2016.0,dodge,dart,excellent,6 cylinders,gas,26085.0,clean,automatic,fwd,sedan,white,3
12584,bellingham,34000,2019.0,hyundai,santa fe,excellent,6 cylinders,gas,3665.0,clean,automatic,4wd,wagon,red,2
12585,bellingham,2195,2002.0,volkswagen,passat,excellent,6 cylinders,gas,127500.0,clean,automatic,fwd,wagon,white,3
12586,winchester,9900,2006.0,ford,f-450,excellent,6 cylinders,diesel,70652.0,clean,automatic,fwd,other,white,3
12587,winchester,19999,2012.0,ford,f-250,excellent,6 cylinders,other,177337.0,clean,automatic,4wd,pickup,black,1
12588,winchester,15900,2006.0,ford,f-550,excellent,6 cylinders,diesel,81833.0,clean,automatic,4wd,other,red,2
12589,winchester,24999,2012.0,ford,f-250,excellent,6 cylinders,other,142876.0,clean,automatic,4wd,pickup,white,2
12590,winchester,11900,2006.0,ford,f-450,excellent,6 cylinders,diesel,71405.0,clean,automatic,fwd,other,white,3
12591,winchester,27999,2015.0,ford,f-250,excellent,6 cylinders,other,119124.0,clean,automatic,fwd,pickup,white,3
12592,winchester,22900,2012.0,ford,f-250,excellent,6 cylinders,other,122343.0,clean,automatic,4wd,pickup,white,2
12593,bellingham,21500,2005.0,chevrolet,silverado,excellent,8 cylinders,diesel,130000.0,clean,automatic,4wd,pickup,grey,2
12594,winchester,13999,2007.0,ford,f-250,excellent,6 cylinders,diesel,185676.0,clean,automatic,4wd,pickup,black,1
12595,winchester,32900,2011.0,ram,chassis cab,excellent,6 cylinders,diesel,186294.0,clean,automatic,fwd,other,white,3
12596,winchester,17999,2006.0,ford,f-350,excellent,6 cylinders,diesel,130767.0,clean,automatic,4wd,pickup,black,1
12597,winchester,13999,2006.0,chevrolet,silverado,excellent,6 cylinders,diesel,87214.0,clean,automatic,fwd,other,white,3
12598,bellingham,9500,2010.0,toyota,camry,excellent,4 cylinders,gas,98987.0,clean,automatic,fwd,sedan,green,3
12599,bellingham,12500,2014.0,toyota,prius,good,6 cylinders,gas,92500.0,clean,automatic,fwd,SUV,white,3
12600,bellingham,3200,2000.0,subaru,outback,good,4 cylinders,gas,198000.0,clean,automatic,4wd,wagon,green,1
12601,bellingham,2500,2003.0,mitsubishi,eclipse,good,4 cylinders,gas,121701.0,clean,manual,4wd,SUV,white,2
12602,bellingham,6250,2011.0,toyota,prius,good,4 cylinders,gas,152500.0,clean,automatic,fwd,hatchback,grey,3
12603,bellingham,15500,2014.0,dodge,durango,excellent,6 cylinders,gas,80022.0,clean,automatic,fwd,SUV,white,3
12604,bellingham,23999,2014.0,jeep,wrangler unlimited sahara,excellent,6 cylinders,gas,76942.0,clean,automatic,4wd,SUV,white,2
12605,bellingham,11967,2012.0,honda,fit sport sport,good,4 cylinders,gas,19514.0,clean,manual,fwd,hatchback,white,3
12606,bellingham,18528,2017.0,mazda,cx-3 touring touring,good,4 cylinders,gas,19048.0,clean,automatic,4wd,SUV,white,2
12607,bellingham,19948,2016.0,honda,cr-v se,good,4 cylinders,gas,29912.0,clean,other,4wd,SUV,white,2
12608,bellingham,11333,2010.0,honda,element ex,good,4 cylinders,gas,147089.0,clean,automatic,4wd,SUV,white,2
12609,bellingham,3750,2004.0,infiniti,g35x,good,6 cylinders,gas,99185.07784431137,clean,automatic,4wd,sedan,black,1
12610,bellingham,4900,2005.0,acura,mdx touring,excellent,6 cylinders,gas,125000.0,clean,automatic,4wd,SUV,green,2
12611,bellingham,5600,2012.0,nissan,leaf sv,excellent,6 cylinders,electric,57200.0,clean,automatic,4wd,hatchback,silver,2
12612,bellingham,18399,2015.0,honda,civic si coupe,excellent,4 cylinders,gas,28570.0,clean,manual,rwd,coupe,red,2
12613,bellingham,17999,2011.0,toyota,tacoma prerunner v6,good,6 cylinders,gas,92820.0,clean,automatic,4wd,pickup,white,2
12614,bellingham,14999,2010.0,lexus,is 250 base,good,6 cylinders,gas,69703.0,clean,automatic,4wd,sedan,grey,2
12615,bellingham,14995,2012.0,mini,cooper countryman s all4,good,4 cylinders,gas,37855.0,clean,manual,4wd,wagon,grey,2
12616,bellingham,4950,2009.0,pontiac,f-150,excellent,4 cylinders,gas,151000.0,clean,automatic,fwd,hatchback,black,3
12617,bellingham,21500,2014.0,ford,f-150,excellent,8 cylinders,gas,85816.0,clean,automatic,4wd,truck,white,2
12618,bellingham,11500,2010.0,ford,explorer,excellent,8 cylinders,gas,126231.0,clean,automatic,4wd,SUV,white,2
12619,bellingham,6000,2004.0,gmc,sierra 2500hd,excellent,6 cylinders,gas,198000.0,clean,automatic,4wd,truck,grey,2
12620,bellingham,26500,2016.0,jeep,wrangler sahara,excellent,6 cylinders,gas,32455.0,clean,manual,4wd,SUV,white,2
12621,bellingham,2000,2002.0,mazda,protege5 hatchback 4d,good,4 cylinders,gas,222220.0,clean,manual,fwd,hatchback,silver,3
12622,bellingham,26999,2015.0,chevrolet,silverado 1500,excellent,8 cylinders,gas,45137.0,clean,automatic,4wd,truck,white,2
12623,bellingham,6500,2010.0,volkswagen,gti,good,4 cylinders,gas,115342.0,rebuilt,automatic,fwd,hatchback,grey,3
12624,bellingham,9999,2010.0,ford,flex,excellent,6 cylinders,gas,90132.0,clean,automatic,4wd,wagon,white,2
12625,bellingham,20950,2012.0,toyota,tacoma,excellent,4 cylinders,gas,89000.0,clean,automatic,4wd,truck,silver,2
12626,bellingham,16999,2016.0,ford,edge,excellent,4 cylinders,gas,72886.0,clean,automatic,4wd,SUV,white,2
12627,bellingham,6500,2002.0,toyota,mr2 spyder,excellent,4 cylinders,gas,85000.0,clean,manual,rwd,SUV,green,3
12628,bellingham,5999,2005.0,chrysler,300c 5.7 hemi,good,8 cylinders,gas,83000.0,clean,automatic,rwd,SUV,red,2
12629,bellingham,18999,2012.0,ram,1500,excellent,8 cylinders,gas,83231.0,clean,automatic,4wd,truck,white,2
12630,bellingham,18999,2009.0,jeep,wrangler unlimited rubicon,excellent,6 cylinders,gas,98994.0,clean,automatic,4wd,SUV,white,2
12631,bellingham,11991,2014.0,volkswagen,jetta,excellent,4 cylinders,diesel,57240.0,clean,automatic,fwd,sedan,white,3
12632,bellingham,24500,2012.0,ford,f-150,excellent,8 cylinders,gas,77535.0,clean,automatic,4wd,truck,white,2
12633,bellingham,2295,1999.0,mazda,protege,excellent,6 cylinders,gas,130000.0,clean,automatic,4wd,SUV,white,2
12634,bellingham,14999,2017.0,toyota,camry,excellent,other,gas,59467.0,clean,automatic,fwd,sedan,silver,3
12635,bellingham,2695,2000.0,honda,odyssey,excellent,6 cylinders,gas,160000.0,clean,automatic,4wd,SUV,white,2
12636,bellingham,8000,2010.0,subaru,legacy,excellent,4 cylinders,gas,99185.07784431137,clean,manual,4wd,SUV,blue,1
12637,bellingham,8500,2018.0,ford,focus,excellent,6 cylinders,gas,99185.07784431137,clean,automatic,4wd,SUV,white,2
12638,bellingham,14999,2009.0,ford,f-150,excellent,8 cylinders,gas,94164.0,clean,automatic,4wd,truck,white,2
12639,bellingham,11995,2005.0,chevrolet,silverado 4x4 crew cab,like new,8 cylinders,gas,129000.0,clean,automatic,4wd,truck,white,2
12640,bellingham,19500,2014.0,ford,f-150,excellent,8 cylinders,gas,106012.0,clean,automatic,4wd,truck,white,2
12641,bellingham,14800,2004.0,dodge,3500,good,6 cylinders,diesel,99185.07784431137,clean,automatic,4wd,SUV,black,1
12642,bellingham,26500,2007.0,ram,f-150,good,6 cylinders,diesel,134000.0,clean,automatic,4wd,SUV,white,2
12643,bellingham,26500,2015.0,bmw,x5 xdrive50i m-sport pkg --,excellent,8 cylinders,gas,88285.0,clean,automatic,4wd,SUV,white,2
12644,bellingham,3650,2001.0,ford,e250 van,good,8 cylinders,gas,115000.0,clean,automatic,rwd,other,white,2
12645,bellingham,15999,2012.0,toyota,highlander,excellent,6 cylinders,gas,127218.0,clean,automatic,4wd,SUV,white,2
12646,bellingham,9995,2014.0,toyota,prius c,good,4 cylinders,hybrid,85150.0,clean,automatic,fwd,hatchback,custom,3
12647,bellingham,21999,2016.0,bmw,3 series 328i xdrive,good,4 cylinders,gas,31309.0,clean,automatic,4wd,sedan,white,2
12648,bellingham,5850,2010.0,volkswagen,passat komfort pzev,good,4 cylinders,gas,107416.0,clean,other,fwd,sedan,white,3
12649,bellingham,9999,2018.0,chevrolet,sonic lt auto,good,4 cylinders,gas,14409.0,clean,automatic,fwd,hatchback,white,3
12650,bellingham,29999,2016.0,rover,evoque,good,4 cylinders,gas,19526.0,clean,automatic,4wd,SUV,white,2
12651,bellingham,29999,2016.0,rover,evoque,good,4 cylinders,gas,23020.0,clean,automatic,4wd,SUV,white,2
12652,bellingham,26000,2015.0,ram,1500,excellent,6 cylinders,diesel,66358.0,clean,automatic,4wd,pickup,white,2
12653,bellingham,19000,2017.0,honda,civic,excellent,6 cylinders,gas,33372.0,clean,automatic,4wd,hatchback,white,2
12654,bellingham,22000,2017.0,subaru,wrx,excellent,6 cylinders,gas,46873.0,clean,manual,4wd,sedan,blue,1
12655,bellingham,17000,2017.0,nissan,altima,excellent,6 cylinders,gas,7252.0,clean,automatic,fwd,sedan,white,3
12656,bellingham,3995,2006.0,pontiac,torrent,good,6 cylinders,gas,138557.0,clean,automatic,fwd,SUV,silver,3
12657,bellingham,10999,2015.0,nissan,altima,excellent,other,gas,67901.0,clean,automatic,fwd,sedan,custom,3
12658,bellingham,13999,2015.0,chrysler,200,excellent,6 cylinders,gas,49110.0,clean,automatic,fwd,sedan,custom,3
12659,bellingham,15999,2019.0,nissan,sentra,excellent,4 cylinders,gas,10673.0,clean,automatic,fwd,sedan,custom,3
12660,bellingham,11999,2016.0,nissan,altima,excellent,4 cylinders,gas,64289.0,clean,automatic,fwd,sedan,white,3
12661,bellingham,12999,2017.0,chevrolet,sonic,excellent,4 cylinders,gas,24601.0,clean,automatic,fwd,hatchback,black,3
12662,bellingham,32999,2019.0,gmc,acadia,excellent,6 cylinders,gas,26114.0,clean,automatic,4wd,SUV,black,1
12663,bellingham,19749,2018.0,toyota,rav4,excellent,4 cylinders,gas,50017.0,clean,automatic,4wd,SUV,white,2
12664,bellingham,20999,2017.0,honda,civic coupe,excellent,other,gas,23849.0,clean,manual,fwd,coupe,black,3
12665,bellingham,15999,2017.0,ford,taurus,excellent,6 cylinders,gas,50699.0,clean,automatic,fwd,sedan,black,3
12666,bellingham,16999,2015.0,gmc,terrain,excellent,4 cylinders,gas,25789.0,clean,automatic,4wd,SUV,custom,1
12667,bellingham,24999,2017.0,mazda,cx-5,excellent,4 cylinders,gas,24069.0,clean,automatic,4wd,SUV,custom,1
12668,bellingham,17999,2019.0,hyundai,kona,excellent,other,gas,17596.0,clean,automatic,4wd,SUV,white,2
12669,bellingham,17999,2019.0,hyundai,kona,excellent,other,gas,17992.0,clean,automatic,4wd,SUV,black,1
12670,bellingham,12999,2018.0,ford,focus,excellent,other,gas,34232.0,clean,automatic,fwd,sedan,custom,3
12671,bellingham,12999,2016.0,toyota,corolla,excellent,other,gas,46677.0,clean,automatic,fwd,sedan,custom,3
12672,bellingham,24999,2018.0,ford,transit passenger wagon,excellent,6 cylinders,gas,35862.0,clean,automatic,rwd,mini-van,white,2
12673,bellingham,15499,2018.0,chevrolet,malibu,excellent,4 cylinders,gas,34050.0,clean,automatic,fwd,sedan,silver,3
12674,bellingham,17999,2019.0,hyundai,kona,excellent,other,gas,16652.0,clean,automatic,4wd,SUV,silver,2
12675,bellingham,14999,2018.0,buick,encore,excellent,4 cylinders,gas,27888.0,clean,automatic,fwd,SUV,custom,3
12676,bellingham,12999,2015.0,volkswagen,jetta sedan,excellent,other,diesel,61982.0,clean,automatic,fwd,sedan,silver,3
12677,bellingham,12999,2015.0,chrysler,200,excellent,6 cylinders,gas,60518.0,clean,automatic,fwd,sedan,custom,3
12678,bellingham,4995,2006.0,mazda,5,good,4 cylinders,gas,156820.0,clean,manual,fwd,mini-van,red,3
12679,bellingham,2995,2005.0,honda,pilot,excellent,6 cylinders,gas,200000.0,clean,automatic,4wd,SUV,white,2
12680,bellingham,15999,2018.0,nissan,altima,excellent,4 cylinders,gas,38378.0,clean,automatic,fwd,sedan,custom,3
12681,bellingham,14499,2016.0,chevrolet,trax,excellent,4 cylinders,gas,33998.0,clean,automatic,4wd,SUV,custom,1
12682,bellingham,14499,2018.0,hyundai,elantra,excellent,4 cylinders,gas,26496.0,clean,automatic,fwd,sedan,custom,3
12683,bellingham,11999,2017.0,hyundai,elantra,excellent,4 cylinders,gas,42707.0,clean,automatic,fwd,sedan,custom,3
12684,bellingham,26999,2018.0,jeep,grand cherokee,excellent,6 cylinders,gas,39908.0,clean,automatic,4wd,SUV,red,2
12685,bellingham,17499,2017.0,ford,fusion,excellent,other,gas,37179.0,clean,automatic,4wd,sedan,black,1
12686,bellingham,15999,2018.0,chevrolet,malibu,excellent,4 cylinders,gas,20065.0,clean,automatic,fwd,sedan,custom,3
12687,bellingham,20999,2018.0,subaru,legacy,excellent,4 cylinders,gas,9197.0,clean,automatic,4wd,sedan,custom,1
12688,bellingham,13999,2018.0,nissan,altima,excellent,4 cylinders,gas,33836.0,clean,automatic,fwd,sedan,silver,3
12689,bellingham,11499,2015.0,ford,fusion,excellent,other,gas,40700.0,clean,automatic,fwd,sedan,custom,3
12690,bellingham,22999,2019.0,jeep,compass,excellent,other,gas,32623.0,clean,automatic,4wd,SUV,custom,1
12691,bellingham,21499,2019.0,jeep,compass,excellent,other,gas,28314.0,clean,automatic,4wd,SUV,silver,2
12692,bellingham,16999,2019.0,mitsubishi,outlander sport,excellent,4 cylinders,gas,22391.0,clean,automatic,4wd,SUV,red,2
12693,bellingham,21499,2017.0,subaru,outback,excellent,4 cylinders,gas,37899.0,clean,automatic,4wd,SUV,custom,1
12694,bellingham,25999,2019.0,subaru,wrx,excellent,other,gas,6929.0,clean,manual,4wd,sedan,white,2
12695,bellingham,22999,2018.0,subaru,wrx,excellent,other,gas,36823.0,clean,manual,4wd,sedan,white,2
12696,bellingham,16999,2019.0,nissan,rogue sport,excellent,other,gas,28228.0,clean,automatic,4wd,SUV,silver,2
12697,bellingham,16999,2014.0,ford,edge,excellent,6 cylinders,gas,54436.0,clean,automatic,4wd,SUV,silver,2
12698,bellingham,2495,1998.0,dodge,grand caravan,excellent,6 cylinders,gas,145000.0,clean,automatic,fwd,van,white,3
12699,bellingham,6495,2008.0,lexus,rx350 awd,good,6 cylinders,gas,222981.0,clean,automatic,4wd,SUV,grey,2
12700,bellingham,2295,2000.0,toyota,solara,excellent,6 cylinders,gas,140000.0,clean,automatic,fwd,coupe,white,3
12701,bellingham,4995,2008.0,hyundai,sonata,excellent,4 cylinders,gas,190000.0,clean,manual,fwd,sedan,green,3
12702,bellingham,6995,2008.0,honda,civic ex-l,excellent,4 cylinders,gas,128451.0,clean,automatic,fwd,sedan,black,3
12703,bellingham,7995,2005.0,ford,f-150,excellent,8 cylinders,gas,158856.0,clean,automatic,4wd,pickup,brown,1
12704,bellingham,21995,2017.0,ford,flex sel,excellent,6 cylinders,gas,35508.0,clean,automatic,4wd,SUV,white,2
12705,bellingham,2995,2006.0,chrysler,pacifica touring,good,6 cylinders,gas,186921.0,clean,automatic,fwd,wagon,blue,3
12706,bellingham,33500,2016.0,bmw,x5 xdrive35i m-sport pkg --,excellent,6 cylinders,gas,50605.0,clean,automatic,4wd,SUV,white,2
12707,bellingham,19999,2014.0,gmc,yukon,excellent,8 cylinders,gas,94159.0,clean,automatic,4wd,SUV,white,2
12708,bellingham,11995,2004.0,chevrolet,silverado 3500hd,excellent,8 cylinders,diesel,215000.0,clean,automatic,4wd,pickup,white,2
12709,bellingham,7995,2008.0,chevrolet,silverado,good,6 cylinders,gas,146000.0,clean,automatic,rwd,pickup,white,2
12710,bellingham,13999,2013.0,audi,a3 2.0 tdi premium plus,good,4 cylinders,diesel,50318.0,clean,other,fwd,wagon,silver,3
12711,bellingham,9999,2011.0,audi,a3 2.0 tdi premium plus,good,4 cylinders,diesel,83469.0,clean,other,fwd,wagon,white,3
12712,bellingham,10857,2017.0,kia,rio lx lx,good,4 cylinders,gas,9877.0,clean,manual,fwd,sedan,white,3
12713,bellingham,18528,2017.0,mazda,cx-3 touring touring,good,4 cylinders,gas,19048.0,clean,automatic,4wd,SUV,white,2
12714,bellingham,8999,2007.0,bmw,5 series 530i,good,6 cylinders,gas,63553.0,clean,automatic,rwd,sedan,black,1
12715,bellingham,19441,2017.0,nissan,juke sl,good,4 cylinders,gas,22492.0,clean,other,4wd,SUV,white,2
12716,bellingham,11967,2012.0,honda,fit sport sport,good,4 cylinders,gas,19514.0,clean,manual,fwd,hatchback,white,3
12717,bellingham,15999,2012.0,bmw,5 series 528i xdrive,good,4 cylinders,gas,54040.0,clean,automatic,4wd,sedan,white,2
12718,bellingham,27999,2015.0,audi,q7,good,6 cylinders,gas,38883.0,clean,automatic,4wd,SUV,white,2
12719,bellingham,5888,2013.0,hyundai,elantra gls,good,4 cylinders,gas,126000.0,clean,automatic,fwd,sedan,white,3
12720,bellingham,20585,2019.0,ford,escape sel,excellent,4 cylinders,gas,13277.0,clean,automatic,4wd,SUV,white,2
12721,bellingham,18997,2011.0,jeep,grand cherokee overland,excellent,6 cylinders,gas,73000.0,clean,automatic,4wd,SUV,white,2
12722,bellingham,14257,2010.0,acura,mdx technology,excellent,6 cylinders,gas,122321.0,clean,automatic,4wd,SUV,white,2
12723,bellingham,16248,2018.0,volkswagen,golf sportwagen s,excellent,4 cylinders,gas,19782.0,clean,automatic,4wd,wagon,white,2
12724,bellingham,11945,2018.0,nissan,sentra sv,excellent,4 cylinders,gas,43745.0,clean,automatic,fwd,sedan,white,3
12725,bellingham,14909,2016.0,ford,fusion se,excellent,4 cylinders,gas,19876.0,clean,automatic,fwd,sedan,white,3
12726,bellingham,15994,2018.0,ford,ecosport titanium,excellent,3 cylinders,gas,27118.0,clean,automatic,fwd,SUV,white,3
12727,bellingham,12598,2016.0,ford,focus se,excellent,4 cylinders,gas,19925.0,clean,automatic,fwd,hatchback,white,3
12728,bellingham,5995,2009.0,honda,cr-v lx,excellent,4 cylinders,gas,187911.0,clean,automatic,4wd,SUV,white,2
12729,bellingham,20994,2014.0,ram,1500 tradesman,excellent,8 cylinders,gas,74410.0,clean,automatic,4wd,SUV,white,2
12730,bellingham,2500,2007.0,ford,focus hatchback,good,6 cylinders,gas,170000.0,clean,manual,4wd,hatchback,silver,2
12731,bellingham,14744,2016.0,ford,c-max energi sel,excellent,4 cylinders,hybrid,31768.0,clean,automatic,fwd,hatchback,white,3
12732,bellingham,1900,1996.0,ford,escort lx sport,excellent,4 cylinders,gas,99185.07784431137,clean,automatic,fwd,sedan,white,3
12733,bellingham,29945,2017.0,hyundai,santa fe limited ultima,excellent,6 cylinders,gas,20477.0,clean,automatic,4wd,SUV,white,2
12734,bellingham,14999,2018.0,dodge,grand caravan sxt,excellent,6 cylinders,gas,43815.0,clean,automatic,fwd,SUV,white,3
12735,bellingham,22448,2017.0,ford,edge titanium,excellent,4 cylinders,gas,42030.0,clean,automatic,4wd,SUV,white,2
12736,bellingham,30755,2017.0,ford,f-150 xlt,excellent,8 cylinders,gas,32092.0,clean,automatic,4wd,SUV,white,2
12737,bellingham,14400,2018.0,ford,focus se,excellent,3 cylinders,gas,48.0,clean,manual,fwd,sedan,white,3
12738,bellingham,8991,2013.0,chevrolet,cruze,excellent,4 cylinders,gas,90076.0,clean,automatic,fwd,sedan,silver,3
12739,bellingham,17216,2018.0,nissan,rogue s,excellent,4 cylinders,gas,44798.0,clean,automatic,4wd,SUV,white,2
12740,bellingham,7959,2008.0,honda,accord ex-l,excellent,6 cylinders,gas,131913.0,clean,automatic,fwd,sedan,white,3
12741,bellingham,5997,2012.0,nissan,leaf sv,excellent,6 cylinders,electric,58680.0,clean,manual,fwd,hatchback,white,3
12742,bellingham,15617,2017.0,dodge,grand caravan sxt,excellent,6 cylinders,gas,37923.0,clean,automatic,fwd,SUV,white,3
12743,bellingham,29995,2015.0,mercedes-benz,m-class ml 400,excellent,6 cylinders,gas,29548.0,clean,automatic,4wd,SUV,white,2
