region,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,paint_color
norfolk / hampton roads,5000,2010.0,volkswagen,jetta,good,5 cylinders,gas,102000.0,clean,automatic,fwd,sedan,black
norfolk / hampton roads,4995,2009.0,toyota,camry,excellent,4 cylinders,gas,160235.0,clean,automatic,fwd,sedan,grey
norfolk / hampton roads,3990,2003.0,ford,mustang,excellent,6 cylinders,gas,145834.0,clean,automatic,4wd,convertible,black
norfolk / hampton roads,10900,2011.0,ford,ranger,excellent,6 cylinders,gas,173743.0,clean,automatic,4wd,SUV,white
norfolk / hampton roads,36900,2005.0,ford,f-550,excellent,6 cylinders,diesel,39458.0,clean,automatic,4wd,SUV,white
norfolk / hampton roads,4996,2001.0,chrysler,pt cruiser,excellent,6 cylinders,gas,76645.0,clean,automatic,4wd,SUV,white
norfolk / hampton roads,2995,2009.0,hyundai,accent,excellent,4 cylinders,gas,149975.0,clean,automatic,fwd,sedan,grey
norfolk / hampton roads,35900,2015.0,ford,f-250,excellent,6 cylinders,diesel,28746.0,clean,automatic,4wd,SUV,white
norfolk / hampton roads,5990,2007.0,nissan,xterra,excellent,6 cylinders,gas,154063.0,clean,automatic,4wd,wagon,black
norfolk / hampton roads,3900,2002.0,ford,crown victoria,excellent,8 cylinders,gas,84590.0,clean,automatic,rwd,sedan,brown
norfolk / hampton roads,3990,2003.0,mitsubishi,eclipse,excellent,6 cylinders,gas,172755.0,clean,automatic,4wd,hatchback,red
norfolk / hampton roads,26000,2018.0,toyota,tacoma double cab sr,good,6 cylinders,gas,21176.0,clean,other,4wd,pickup,white
norfolk / hampton roads,3990,2005.0,ford,explorer,excellent,6 cylinders,gas,178617.0,clean,automatic,4wd,SUV,blue
norfolk / hampton roads,1900,2002.0,ford,f-150,fair,8 cylinders,gas,148350.0,clean,automatic,rwd,truck,white
norfolk / hampton roads,9995,2009.0,mercedes-benz,c-class,excellent,6 cylinders,gas,79180.0,clean,automatic,rwd,SUV,white
norfolk / hampton roads,2400,2002.0,honda,civic,excellent,4 cylinders,gas,230000.0,clean,automatic,fwd,coupe,silver
norfolk / hampton roads,3990,2007.0,chrysler,pacifica,excellent,6 cylinders,gas,99185.07784431137,clean,automatic,fwd,hatchback,black
norfolk / hampton roads,2000,2003.0,dodge,durango,good,8 cylinders,gas,169752.0,clean,automatic,fwd,SUV,black
norfolk / hampton roads,3450,2001.0,toyota,camry,excellent,6 cylinders,gas,174683.0,clean,automatic,fwd,sedan,white
norfolk / hampton roads,13995,2013.0,audi,a6,excellent,6 cylinders,gas,98309.0,clean,automatic,4wd,sedan,white
norfolk / hampton roads,3699,2006.0,ford,expedition,excellent,6 cylinders,gas,99185.07784431137,clean,automatic,4wd,SUV,white
norfolk / hampton roads,3499,2002.0,lexus,rx 300,excellent,6 cylinders,gas,99185.07784431137,clean,automatic,4wd,SUV,white
norfolk / hampton roads,9500,2004.0,cadillac,escalade,like new,8 cylinders,gas,93000.0,clean,automatic,4wd,SUV,white
norfolk / hampton roads,7900,2011.0,honda,insight ex,good,4 cylinders,hybrid,45132.0,clean,automatic,fwd,hatchback,red
norfolk / hampton roads,3450,2003.0,jeep,liberty,excellent,6 cylinders,gas,162046.0,clean,automatic,fwd,SUV,blue
norfolk / hampton roads,5750,2006.0,bmw,x5 4.4i v8,excellent,8 cylinders,gas,153000.0,clean,automatic,4wd,SUV,silver
norfolk / hampton roads,17890,2011.0,jeep,wrangler unlimited 4x4,good,6 cylinders,gas,99185.07784431137,clean,automatic,4wd,SUV,black
norfolk / hampton roads,7497,2007.0,ford,expedition 4x4,excellent,8 cylinders,gas,188872.0,clean,automatic,4wd,SUV,white
norfolk / hampton roads,3497,2005.0,ford,freestyle,excellent,6 cylinders,gas,167274.0,clean,automatic,4wd,SUV,white
norfolk / hampton roads,9997,2008.0,ram,1500,excellent,8 cylinders,gas,177960.0,clean,automatic,4wd,pickup,white
norfolk / hampton roads,4797,2006.0,toyota,sienna xle,excellent,6 cylinders,gas,204053.0,clean,automatic,fwd,mini-van,white
norfolk / hampton roads,5997,2002.0,chevrolet,tahoe 4x4,excellent,8 cylinders,gas,208975.0,clean,automatic,4wd,SUV,white
norfolk / hampton roads,4797,2001.0,chevrolet,tahoe,excellent,8 cylinders,gas,165809.0,clean,automatic,rwd,SUV,white
norfolk / hampton roads,3997,2004.0,ford,escape xlt 4x4,excellent,6 cylinders,gas,128953.0,clean,automatic,4wd,SUV,white
norfolk / hampton roads,3497,2001.0,ford,expedition,excellent,8 cylinders,gas,170809.0,clean,automatic,rwd,SUV,white
norfolk / hampton roads,14975,2017.0,ford,escape,excellent,6 cylinders,gas,62973.0,clean,automatic,fwd,SUV,white
norfolk / hampton roads,24375,2012.0,ram,1500,excellent,6 cylinders,gas,71081.0,clean,automatic,4wd,SUV,white
norfolk / hampton roads,20991,2011.0,ram,1500,excellent,6 cylinders,gas,88876.0,clean,automatic,4wd,SUV,red
norfolk / hampton roads,10995,2014.0,jeep,patriot,excellent,6 cylinders,gas,91678.0,clean,automatic,4wd,SUV,blue
norfolk / hampton roads,27990,2015.0,jeep,wrangler unlimited,excellent,6 cylinders,gas,38491.0,clean,automatic,4wd,SUV,orange
norfolk / hampton roads,11555,2014.0,jeep,cherokee,excellent,6 cylinders,gas,82079.0,clean,automatic,fwd,SUV,red
norfolk / hampton roads,2900,2007.0,toyota,prius,like new,4 cylinders,hybrid,218.0,clean,automatic,fwd,hatchback,silver
norfolk / hampton roads,13890,2011.0,jeep,grand cherokee,excellent,6 cylinders,gas,99185.07784431137,clean,automatic,4wd,SUV,white
norfolk / hampton roads,6895,2010.0,honda,odyssey touring,excellent,6 cylinders,gas,179800.0,clean,automatic,fwd,mini-van,grey
norfolk / hampton roads,10000,2006.0,lincoln,mark lt,excellent,8 cylinders,gas,180000.0,clean,automatic,4wd,pickup,grey
norfolk / hampton roads,9490,2010.0,honda,odyssey,excellent,6 cylinders,gas,99185.07784431137,clean,automatic,4wd,SUV,white
norfolk / hampton roads,25900,2019.0,ram,1500 classic quad cab,good,6 cylinders,gas,2896.0,clean,other,4wd,pickup,black
norfolk / hampton roads,20700,2016.0,ford,mustang v6 coupe 2d,good,6 cylinders,gas,15596.0,clean,automatic,rwd,coupe,blue
norfolk / hampton roads,16500,2007.0,chevrolet,corvette,excellent,8 cylinders,gas,139000.0,clean,automatic,fwd,coupe,blue
norfolk / hampton roads,3499,2004.0,nissan,murano,excellent,6 cylinders,gas,181000.0,clean,automatic,fwd,SUV,white
norfolk / hampton roads,2200,2004.0,mercury,mountaineer,good,8 cylinders,gas,99185.07784431137,clean,automatic,4wd,SUV,black
norfolk / hampton roads,5000,2011.0,ford,f-150,good,6 cylinders,gas,224248.0,clean,automatic,4wd,SUV,white
norfolk / hampton roads,11000,2008.0,toyota,tundra,good,8 cylinders,gas,155500.0,lien,automatic,4wd,truck,black
norfolk / hampton roads,27995,2014.0,chevrolet,1500 crew 4x4,excellent,8 cylinders,gas,68377.0,clean,automatic,4wd,SUV,white
norfolk / hampton roads,21995,2006.0,gmc,sierra 2500hd 4x4,excellent,8 cylinders,diesel,175742.0,clean,automatic,4wd,SUV,white
norfolk / hampton roads,15500,2017.0,toyota,corolla le 4dr sedan,excellent,6 cylinders,gas,20000.0,clean,automatic,4wd,SUV,white
norfolk / hampton roads,6999,2009.0,ford,CRANE CARRIER,good,6 cylinders,diesel,28000.0,clean,automatic,rwd,truck,white
norfolk / hampton roads,12600,2010.0,ford,expedition limited,excellent,8 cylinders,gas,132000.0,clean,automatic,rwd,SUV,silver
norfolk / hampton roads,3200,2006.0,kia,sedona lx,excellent,6 cylinders,gas,99185.07784431137,clean,automatic,4wd,SUV,white
norfolk / hampton roads,18000,2009.0,audi,s5,excellent,6 cylinders,gas,99185.07784431137,clean,manual,4wd,SUV,white
norfolk / hampton roads,12950,2011.0,ford,f250 superduty,excellent,8 cylinders,gas,41000.0,clean,automatic,rwd,truck,white
norfolk / hampton roads,5400,1999.0,ford,f150,good,8 cylinders,gas,186000.0,clean,automatic,4wd,pickup,white
norfolk / hampton roads,14990,2010.0,chevrolet,suburban 4x4,excellent,6 cylinders,gas,99185.07784431137,clean,automatic,4wd,SUV,white
norfolk / hampton roads,5900,2008.0,mini,cooper,like new,4 cylinders,gas,59000.0,clean,manual,fwd,coupe,purple
norfolk / hampton roads,6450,2008.0,acura,mdx,excellent,6 cylinders,gas,162000.0,clean,automatic,4wd,SUV,grey
norfolk / hampton roads,5450,2008.0,honda,cr-v,excellent,4 cylinders,gas,157000.0,clean,automatic,4wd,SUV,green
norfolk / hampton roads,8995,2008.0,ford,f-150 king ranch 4x4,good,8 cylinders,gas,176000.0,clean,automatic,4wd,truck,white
norfolk / hampton roads,5900,2012.0,ford,focus,excellent,4 cylinders,gas,102528.0,clean,automatic,4wd,sedan,red
norfolk / hampton roads,3000,2006.0,hyundai,sonata gls v6,good,6 cylinders,gas,162000.0,clean,automatic,fwd,sedan,blue
norfolk / hampton roads,6500,2014.0,volkswagen,jetta 1.8t se,excellent,4 cylinders,gas,104000.0,clean,automatic,fwd,sedan,black
norfolk / hampton roads,3000,2003.0,honda,pilot ex-l,excellent,6 cylinders,gas,197000.0,clean,automatic,4wd,SUV,blue
norfolk / hampton roads,3199,2006.0,mitsubishi,eclipse,excellent,6 cylinders,gas,99185.07784431137,clean,automatic,4wd,SUV,white
norfolk / hampton roads,3999,2006.0,chrysler,300 touring,excellent,6 cylinders,gas,99185.07784431137,clean,automatic,4wd,SUV,white
norfolk / hampton roads,3399,2004.0,jeep,liberty limited,excellent,6 cylinders,gas,99185.07784431137,clean,automatic,4wd,SUV,white
norfolk / hampton roads,3500,2007.0,nissan,sentra 2.0s,excellent,4 cylinders,gas,128000.0,clean,automatic,fwd,sedan,blue
norfolk / hampton roads,3499,2007.0,volkswagen,jetta,excellent,6 cylinders,gas,99185.07784431137,clean,automatic,4wd,SUV,white
norfolk / hampton roads,5900,2010.0,honda,accord ex,good,4 cylinders,gas,125300.0,clean,automatic,fwd,coupe,silver
norfolk / hampton roads,5995,2008.0,ford,escape,excellent,6 cylinders,gas,99185.07784431137,clean,automatic,4wd,SUV,white
norfolk / hampton roads,17990,2007.0,ram,2500,excellent,6 cylinders,diesel,99185.07784431137,clean,automatic,4wd,SUV,white
norfolk / hampton roads,6500,2009.0,subaru,outback 2.5i,excellent,4 cylinders,gas,133499.0,clean,automatic,4wd,SUV,white
norfolk / hampton roads,7690,2009.0,honda,accord,excellent,6 cylinders,gas,99185.07784431137,clean,automatic,4wd,SUV,white
norfolk / hampton roads,8500,2011.0,bmw,128i,excellent,6 cylinders,gas,89270.0,clean,automatic,4wd,coupe,blue
norfolk / hampton roads,5495,2005.0,infiniti,g35 coupe,excellent,6 cylinders,gas,126574.0,clean,automatic,rwd,coupe,black
norfolk / hampton roads,4500,2012.0,ford,escape,excellent,6 cylinders,gas,99185.07784431137,clean,automatic,4wd,SUV,white
norfolk / hampton roads,10500,2015.0,ford,taurus,excellent,6 cylinders,gas,98638.0,clean,automatic,fwd,sedan,black
norfolk / hampton roads,5990,2008.0,chevrolet,colorado,excellent,6 cylinders,gas,121793.0,clean,automatic,fwd,other,white
norfolk / hampton roads,4990,2004.0,gmc,sierra,excellent,6 cylinders,gas,158085.0,clean,automatic,fwd,pickup,white
norfolk / hampton roads,3450,2002.0,honda,odyssey,excellent,6 cylinders,gas,145347.0,clean,automatic,4wd,SUV,silver
norfolk / hampton roads,14990,2007.0,jeep,wrangler,excellent,6 cylinders,gas,111578.0,clean,automatic,4wd,SUV,black
norfolk / hampton roads,4500,2013.0,nissan,altima 2.5,good,4 cylinders,gas,99185.07784431137,clean,automatic,fwd,sedan,black
norfolk / hampton roads,9999,2016.0,toyota,corolla,good,4 cylinders,gas,83500.0,clean,automatic,fwd,sedan,silver
norfolk / hampton roads,19995,2019.0,ford,DUCATI PANIGALE V4 / PANIGALE V4,excellent,6 cylinders,gas,377.0,clean,automatic,4wd,other,red
norfolk / hampton roads,2000,2001.0,volkswagen,new beetle,good,4 cylinders,gas,168000.0,clean,manual,fwd,SUV,white
norfolk / hampton roads,6999,2008.0,volvo,v70,excellent,6 cylinders,gas,99185.07784431137,clean,automatic,4wd,SUV,white
norfolk / hampton roads,2750,1996.0,ford,mustang gt,excellent,8 cylinders,gas,99185.07784431137,clean,manual,rwd,SUV,black
norfolk / hampton roads,18990,2013.0,dodge,challenger,excellent,8 cylinders,gas,68187.0,clean,manual,rwd,other,black
norfolk / hampton roads,32990,2018.0,honda,civic type r,excellent,4 cylinders,gas,23255.0,clean,manual,fwd,other,black
norfolk / hampton roads,9500,2005.0,chevrolet,avalanche 1500 truck,excellent,8 cylinders,gas,131650.0,clean,automatic,4wd,truck,black
norfolk / hampton roads,10000,2006.0,subaru,impreza,excellent,6 cylinders,gas,86500.0,clean,manual,4wd,SUV,white
norfolk / hampton roads,5500,2005.0,honda,crv se,excellent,6 cylinders,gas,99185.07784431137,clean,automatic,4wd,SUV,white
norfolk / hampton roads,12500,2011.0,honda,accord,excellent,6 cylinders,gas,44000.0,clean,automatic,fwd,sedan,red
norfolk / hampton roads,20995,2013.0,jeep,wrangler unlimited 4x4,excellent,6 cylinders,gas,95607.0,clean,automatic,4wd,SUV,black
norfolk / hampton roads,34995,2011.0,chevrolet,2500hd 4x4,excellent,8 cylinders,diesel,100459.0,clean,automatic,4wd,SUV,silver
norfolk / hampton roads,5990,2007.0,honda,cr-v,excellent,6 cylinders,gas,102739.0,clean,automatic,fwd,SUV,black
norfolk / hampton roads,2990,2003.0,honda,civic,excellent,6 cylinders,gas,198340.0,clean,automatic,4wd,sedan,white
norfolk / hampton roads,21995,2006.0,ram,2500 4x4,excellent,6 cylinders,diesel,108483.0,clean,automatic,4wd,SUV,black
norfolk / hampton roads,5990,2007.0,gmc,envoy,excellent,6 cylinders,gas,150369.0,clean,automatic,fwd,SUV,white
norfolk / hampton roads,2100,2008.0,mercury,milan 2.3l sedan,good,4 cylinders,gas,232870.0,clean,automatic,fwd,sedan,brown
norfolk / hampton roads,13300,2011.0,dodge,challenger se,good,6 cylinders,gas,75175.0,clean,automatic,4wd,coupe,grey
norfolk / hampton roads,6992,2013.0,dodge,dart limited,excellent,4 cylinders,gas,103714.0,clean,automatic,fwd,sedan,grey
norfolk / hampton roads,4990,2009.0,dodge,grand caravan,excellent,6 cylinders,gas,153129.0,clean,automatic,fwd,mini-van,white
norfolk / hampton roads,9600,2008.0,infiniti,g37s,excellent,6 cylinders,gas,71000.0,clean,manual,4wd,SUV,white
norfolk / hampton roads,7075,2006.0,honda,civic si,good,4 cylinders,gas,144594.0,clean,automatic,fwd,coupe,red
norfolk / hampton roads,10050,2011.0,nissan,juke sv,excellent,4 cylinders,gas,86324.0,clean,automatic,4wd,SUV,red
norfolk / hampton roads,3500,2001.0,mitsubishi,montero sport ls,excellent,6 cylinders,gas,109104.0,clean,automatic,rwd,SUV,green
norfolk / hampton roads,7000,2011.0,honda,accord exl 2011,good,4 cylinders,gas,99185.07784431137,clean,automatic,fwd,sedan,red
norfolk / hampton roads,2000,2007.0,chrysler,pacifica - touring,fair,6 cylinders,gas,145000.0,clean,automatic,fwd,hatchback,red
norfolk / hampton roads,4990,2008.0,toyota,scion xd,excellent,6 cylinders,gas,98344.0,clean,automatic,fwd,hatchback,blue
norfolk / hampton roads,2100,2008.0,mercury,milan 2.3l sedan,good,4 cylinders,gas,232870.0,clean,automatic,fwd,sedan,brown
norfolk / hampton roads,2600,2002.0,nissan,altima 2.5,good,4 cylinders,gas,99185.07784431137,clean,manual,fwd,sedan,grey
norfolk / hampton roads,9000,2002.0,chevrolet,camaro z28,excellent,6 cylinders,gas,61000.0,clean,automatic,rwd,SUV,white
norfolk / hampton roads,11720,2007.0,toyota,tundra 4x4,good,8 cylinders,gas,129872.0,clean,automatic,4wd,truck,blue
norfolk / hampton roads,5500,2007.0,saturn,outlook xr,good,6 cylinders,gas,126711.0,clean,automatic,fwd,mini-van,red
norfolk / hampton roads,3450,2003.0,toyota,rav4,excellent,6 cylinders,gas,99185.07784431137,clean,automatic,4wd,wagon,black
norfolk / hampton roads,6995,2008.0,cadillac,cts,excellent,6 cylinders,gas,100503.0,clean,automatic,4wd,SUV,white
norfolk / hampton roads,4995,2007.0,honda,accord ex coupe,excellent,4 cylinders,gas,146221.0,clean,manual,fwd,coupe,blue
norfolk / hampton roads,5500,2006.0,bmw,3 series 325i,excellent,6 cylinders,gas,140069.0,clean,other,rwd,sedan,black
norfolk / hampton roads,4995,2008.0,ford,escape xlt,excellent,6 cylinders,gas,144193.0,clean,automatic,4wd,SUV,green
norfolk / hampton roads,11077,2014.0,nissan,rogue sv,good,4 cylinders,gas,113777.0,clean,other,4wd,SUV,black
norfolk / hampton roads,8450,2008.0,toyota,avalon,excellent,6 cylinders,gas,99185.07784431137,clean,automatic,4wd,SUV,white
norfolk / hampton roads,6990,2006.0,toyota,rav4 limited 4x4,excellent,4 cylinders,gas,99185.07784431137,clean,automatic,4wd,SUV,blue
norfolk / hampton roads,4995,2009.0,nissan,versa s,good,4 cylinders,gas,43529.0,clean,automatic,fwd,hatchback,blue
norfolk / hampton roads,10900,2015.0,honda,fit,excellent,4 cylinders,gas,62700.0,clean,automatic,fwd,wagon,silver
norfolk / hampton roads,2990,2002.0,honda,civic,excellent,6 cylinders,gas,99185.07784431137,clean,automatic,4wd,coupe,silver
norfolk / hampton roads,3900,1996.0,ram,3500,excellent,6 cylinders,gas,99185.07784431137,clean,automatic,4wd,SUV,white
norfolk / hampton roads,2500,1997.0,ford,ranger,excellent,4 cylinders,gas,130000.0,clean,automatic,rwd,pickup,red
norfolk / hampton roads,2995,2006.0,hyundai,azera,excellent,6 cylinders,gas,123225.0,clean,automatic,fwd,sedan,silver
norfolk / hampton roads,2990,2000.0,ford,expedition,excellent,6 cylinders,diesel,99185.07784431137,clean,automatic,fwd,SUV,black
norfolk / hampton roads,7375,2013.0,mitsubishi,lancer gt,good,4 cylinders,gas,109110.0,clean,other,fwd,sedan,grey
norfolk / hampton roads,6995,2007.0,mercedes-benz,m350,good,6 cylinders,gas,140519.0,clean,automatic,4wd,SUV,silver
norfolk / hampton roads,27880,2016.0,toyota,tundra limited 4x4,good,8 cylinders,gas,93438.0,clean,automatic,4wd,truck,silver
norfolk / hampton roads,3450,2005.0,ford,taurus,excellent,6 cylinders,gas,168526.0,clean,automatic,4wd,sedan,silver
norfolk / hampton roads,4700,2007.0,bmw,550i,excellent,6 cylinders,gas,99185.07784431137,clean,automatic,4wd,SUV,white
norfolk / hampton roads,2850,2006.0,honda,civic cpe,excellent,4 cylinders,gas,200000.0,clean,manual,fwd,coupe,black
norfolk / hampton roads,6995,2003.0,toyota,4runner sr5 4wd,excellent,4 cylinders,gas,116129.0,clean,automatic,4wd,SUV,red
norfolk / hampton roads,2995,2007.0,saturn,ion,good,4 cylinders,gas,100479.0,clean,automatic,fwd,sedan,silver
norfolk / hampton roads,24998,2008.0,ford,f-350 super duty lariat,like new,8 cylinders,diesel,72.0,clean,automatic,4wd,truck,brown
norfolk / hampton roads,3400,2005.0,ford,Scion XB,excellent,4 cylinders,gas,170000.0,clean,automatic,fwd,SUV,black
norfolk / hampton roads,5200,2007.0,subaru,impreza outback sport,excellent,4 cylinders,gas,93000.0,clean,manual,4wd,wagon,silver
norfolk / hampton roads,4600,2011.0,subaru,legacy,excellent,4 cylinders,gas,170000.0,clean,automatic,4wd,sedan,silver
norfolk / hampton roads,8800,2009.0,acura,rl,excellent,6 cylinders,gas,99185.07784431137,clean,automatic,4wd,SUV,white
norfolk / hampton roads,9800,2013.0,nissan,maxima,excellent,6 cylinders,gas,99185.07784431137,clean,automatic,4wd,SUV,white
norfolk / hampton roads,5500,2008.0,nissan,quest sl,excellent,6 cylinders,gas,126000.0,clean,automatic,fwd,van,red
norfolk / hampton roads,4500,2005.0,cadillac,sts,excellent,6 cylinders,gas,114936.0,clean,automatic,rwd,sedan,silver
norfolk / hampton roads,7997,2007.0,ford,econoline,excellent,8 cylinders,gas,129677.0,clean,automatic,rwd,sedan,white
norfolk / hampton roads,6997,2006.0,chevrolet,silverado 1500,excellent,8 cylinders,gas,179127.0,clean,automatic,4wd,pickup,white
norfolk / hampton roads,9000,2014.0,chrysler,town and country,excellent,6 cylinders,gas,99185.07784431137,clean,automatic,4wd,SUV,white
norfolk / hampton roads,6497,2008.0,nissan,pathfinder,excellent,6 cylinders,gas,169114.0,clean,automatic,4wd,SUV,white
norfolk / hampton roads,6997,2006.0,gmc,sierra 1500,excellent,8 cylinders,gas,223786.0,clean,automatic,rwd,pickup,white
norfolk / hampton roads,4497,2009.0,toyota,prius liftback,excellent,4 cylinders,hybrid,177217.0,clean,automatic,fwd,hatchback,white
norfolk / hampton roads,10987,2010.0,infiniti,m35,excellent,6 cylinders,gas,121838.0,clean,automatic,4wd,SUV,white
