,region,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,paint_color
8389,norfolk / hampton roads,6250,2010.0,mini,cooper s,excellent,4 cylinders,gas,91121.0,clean,automatic,fwd,hatchback,green
8390,norfolk / hampton roads,17250,2010.0,lexus,ls460 awd,excellent,8 cylinders,gas,80420.0,clean,automatic,4wd,sedan,black
8391,norfolk / hampton roads,8950,2013.0,hyundai,sonata gls,excellent,4 cylinders,gas,59834.0,clean,automatic,fwd,sedan,grey
8392,norfolk / hampton roads,3500,2007.0,toyota,prius hybrid,,,hybrid,170000.0,clean,automatic,,hatchback,blue
8393,norfolk / hampton roads,7500,2008.0,honda,accord coupe,excellent,4 cylinders,gas,98824.0,clean,automatic,,coupe,silver
8394,norfolk / hampton roads,8250,2010.0,honda,accord coupe,excellent,4 cylinders,gas,115680.0,clean,automatic,fwd,coupe,grey
8395,norfolk / hampton roads,9950,2011.0,honda,cr-v se awd,excellent,4 cylinders,gas,86719.0,clean,automatic,4wd,SUV,green
8396,norfolk / hampton roads,9750,2004.0,ford,f150 supercrew cab,excellent,8 cylinders,gas,85819.0,clean,automatic,4wd,truck,red
8397,norfolk / hampton roads,11400,2009.0,infiniti,m35,excellent,6 cylinders,gas,94628.0,clean,automatic,4wd,,
8398,norfolk / hampton roads,3495,2005.0,volvo,s40,,,gas,141000.0,clean,automatic,,sedan,white
8399,norfolk / hampton roads,8400,2013.0,ford,escape,excellent,4 cylinders,gas,91879.0,clean,automatic,4wd,SUV,white
8400,norfolk / hampton roads,11950,2013.0,bmw,5 series 528i xdrive,excellent,4 cylinders,gas,85084.0,clean,automatic,4wd,sedan,blue
8401,norfolk / hampton roads,1,2012.0,ford,,good,4 cylinders,gas,,clean,automatic,fwd,SUV,
8402,norfolk / hampton roads,7250,2007.0,bmw,335i coupe,excellent,6 cylinders,gas,117340.0,clean,automatic,rwd,coupe,black
8403,norfolk / hampton roads,0,2014.0,nissan,maxima,,6 cylinders,gas,60727.0,clean,automatic,fwd,sedan,white
8404,norfolk / hampton roads,0,2015.0,ram,1500,,6 cylinders,diesel,76041.0,clean,automatic,4wd,truck,
8405,norfolk / hampton roads,0,2015.0,dodge,dart,,4 cylinders,gas,84716.0,clean,automatic,fwd,sedan,
8406,norfolk / hampton roads,0,2011.0,lexus,es 350,,6 cylinders,gas,71113.0,clean,automatic,fwd,sedan,white
8407,norfolk / hampton roads,0,2012.0,dodge,challenger,,6 cylinders,gas,47873.0,clean,automatic,rwd,coupe,blue
8408,norfolk / hampton roads,4997,2006.0,bmw,530i,excellent,6 cylinders,gas,161933.0,clean,automatic,rwd,sedan,
8409,norfolk / hampton roads,3497,2005.0,ford,freestyle,excellent,6 cylinders,gas,167274.0,clean,automatic,4wd,SUV,
8410,norfolk / hampton roads,4797,2006.0,toyota,sienna xle,excellent,6 cylinders,gas,204053.0,clean,automatic,fwd,mini-van,
8411,norfolk / hampton roads,3997,2004.0,ford,escape xlt 4x4,excellent,6 cylinders,gas,128953.0,clean,automatic,4wd,SUV,
8412,norfolk / hampton roads,3497,2001.0,ford,expedition,excellent,8 cylinders,gas,170809.0,clean,automatic,rwd,SUV,
8413,norfolk / hampton roads,0,2008.0,chevrolet,cobalt,excellent,4 cylinders,gas,123176.0,clean,automatic,fwd,sedan,
8414,norfolk / hampton roads,3997,2009.0,chevrolet,cobalt,excellent,4 cylinders,gas,134565.0,clean,automatic,fwd,coupe,
8415,norfolk / hampton roads,2500,2003.0,chevrolet,suburban 1500,fair,8 cylinders,gas,,clean,automatic,4wd,SUV,yellow
8416,norfolk / hampton roads,2500,2009.0,mazda,5,good,4 cylinders,gas,90000.0,clean,manual,fwd,,grey
8417,norfolk / hampton roads,12999,2008.0,bmw,x5,like new,6 cylinders,gas,94000.0,clean,automatic,4wd,SUV,silver
8418,norfolk / hampton roads,8895,2004.0,ford,f250 super duty diesel,good,8 cylinders,diesel,221000.0,clean,automatic,4wd,pickup,black
8419,norfolk / hampton roads,4495,2004.0,dodge,dakota sxt,excellent,6 cylinders,gas,190000.0,clean,automatic,4wd,pickup,blue
8420,norfolk / hampton roads,6900,2001.0,nissan,maxima,like new,6 cylinders,gas,152.0,clean,automatic,fwd,sedan,custom
8421,norfolk / hampton roads,12695,2007.0,ford,f250 super duty,excellent,8 cylinders,diesel,238000.0,clean,automatic,4wd,pickup,blue
8422,norfolk / hampton roads,8295,2008.0,chevrolet,avalanche z71,excellent,8 cylinders,gas,184000.0,clean,automatic,4wd,SUV,
8423,norfolk / hampton roads,11995,2010.0,chevrolet,camaro ss,excellent,8 cylinders,gas,102200.0,clean,manual,rwd,coupe,white
8424,norfolk / hampton roads,3900,2008.0,,saab 9-7x,,,gas,,clean,automatic,,,
8425,norfolk / hampton roads,2700,2010.0,ford,explorer,good,6 cylinders,gas,,clean,automatic,fwd,SUV,black
8426,norfolk / hampton roads,6495,2004.0,chevrolet,silverado 1500 z71,excellent,8 cylinders,gas,207000.0,clean,automatic,4wd,pickup,black
8427,norfolk / hampton roads,8950,2016.0,chevrolet,cruze 1lt,excellent,4 cylinders,gas,62667.0,clean,automatic,,,
8428,norfolk / hampton roads,4395,2002.0,chevrolet,suburban ls 4x4,excellent,8 cylinders,gas,176000.0,clean,automatic,4wd,SUV,
8429,norfolk / hampton roads,8500,2006.0,ford,f-150,like new,8 cylinders,gas,,clean,automatic,4wd,truck,custom
8430,norfolk / hampton roads,2300,2000.0,ford,ranger,,,gas,,clean,automatic,,,
8431,norfolk / hampton roads,0,2012.0,jeep,wrangler unlimited,,6 cylinders,gas,115181.0,clean,automatic,4wd,SUV,
8432,norfolk / hampton roads,0,2005.0,toyota,4runner,,6 cylinders,gas,233393.0,clean,automatic,rwd,SUV,silver
8433,norfolk / hampton roads,0,2010.0,audi,a5,,4 cylinders,gas,110627.0,clean,manual,4wd,coupe,
8434,norfolk / hampton roads,0,2009.0,toyota,camry,,4 cylinders,gas,89037.0,clean,automatic,fwd,sedan,silver
8435,norfolk / hampton roads,0,2008.0,mazda,mazda6,,4 cylinders,gas,165063.0,clean,automatic,fwd,sedan,white
8436,norfolk / hampton roads,10000,2008.0,cadillac,escalade,like new,8 cylinders,gas,,clean,automatic,4wd,SUV,custom
8437,norfolk / hampton roads,28001,2017.0,honda,pilot ex-l w/navi,like new,6 cylinders,gas,23541.0,clean,automatic,fwd,SUV,grey
8438,norfolk / hampton roads,10500,2013.0,mercedes-benz,benz c300,excellent,6 cylinders,gas,100960.0,clean,automatic,4wd,sedan,
8439,norfolk / hampton roads,6500,2012.0,chevrolet,equinox lt,like new,4 cylinders,gas,,clean,automatic,fwd,SUV,silver
8440,norfolk / hampton roads,15995,2004.0,,HUMMER H2,,,gas,115239.0,clean,automatic,4wd,SUV,black
8441,norfolk / hampton roads,10995,2008.0,,Porsche Cayenne,,,gas,98599.0,clean,automatic,,SUV,
8442,norfolk / hampton roads,2999,2007.0,hyundai,elantra gls manual,like new,4 cylinders,gas,,clean,manual,fwd,sedan,blue
8443,norfolk / hampton roads,8500,2015.0,volkswagen,jetta se,excellent,4 cylinders,gas,70319.0,clean,automatic,,sedan,
8444,norfolk / hampton roads,10900,2006.0,honda,ridgeline,excellent,6 cylinders,gas,105000.0,clean,automatic,4wd,pickup,black
8445,norfolk / hampton roads,8500,2010.0,honda,odyssey,excellent,6 cylinders,gas,129000.0,clean,automatic,fwd,mini-van,silver
8446,norfolk / hampton roads,1800,2005.0,hyundai,accent,good,4 cylinders,gas,174000.0,clean,automatic,fwd,coupe,black
8447,norfolk / hampton roads,2500,2003.0,lincoln,ls,excellent,8 cylinders,gas,108000.0,clean,automatic,fwd,sedan,grey
8448,norfolk / hampton roads,12000,2007.0,chevrolet,silverado 1500,excellent,8 cylinders,gas,75500.0,clean,automatic,rwd,,
8449,norfolk / hampton roads,2900,2007.0,toyota,prius,like new,4 cylinders,hybrid,218.0,clean,automatic,fwd,hatchback,silver
8450,norfolk / hampton roads,7500,2003.0,chevrolet,silverado 2500hd 4x4,,,gas,258000.0,clean,automatic,,,
8451,norfolk / hampton roads,6700,2011.0,kia,sorento lx,excellent,4 cylinders,gas,108500.0,clean,automatic,4wd,SUV,
8452,norfolk / hampton roads,4000,2008.0,dodge,magnum,excellent,6 cylinders,gas,116000.0,clean,automatic,,,silver
8453,norfolk / hampton roads,12500,2013.0,honda,cr-v ex-l,excellent,4 cylinders,gas,105875.0,clean,automatic,4wd,SUV,white
8454,norfolk / hampton roads,9700,2016.0,jeep,compass latitude,excellent,4 cylinders,gas,79960.0,clean,automatic,,SUV,
8455,norfolk / hampton roads,4990,2006.0,honda,accord,,,gas,185551.0,clean,automatic,,sedan,red
8456,norfolk / hampton roads,2580,2008.0,kia,spectra ex,excellent,4 cylinders,gas,,clean,automatic,fwd,sedan,black
8457,norfolk / hampton roads,7900,2007.0,jeep,wrangler unlimited,like new,6 cylinders,gas,195.0,clean,automatic,4wd,SUV,blue
8458,norfolk / hampton roads,6500,2007.0,chevrolet,express 3500,excellent,8 cylinders,gas,,clean,automatic,rwd,,white
8459,norfolk / hampton roads,12995,2008.0,toyota,tundra,,,gas,158322.0,clean,automatic,4wd,pickup,green
8460,norfolk / hampton roads,5700,2002.0,ford,ranger super cab,excellent,6 cylinders,gas,115000.0,clean,automatic,rwd,truck,white
8461,norfolk / hampton roads,5000,1989.0,chevrolet,caprice classic,good,6 cylinders,gas,,clean,automatic,,sedan,red
8462,norfolk / hampton roads,3300,2007.0,volkswagen,passat,good,4 cylinders,gas,125000.0,clean,automatic,fwd,sedan,white
8463,norfolk / hampton roads,999,2010.0,toyota,,excellent,4 cylinders,gas,,clean,automatic,fwd,sedan,white
8464,norfolk / hampton roads,5500,2001.0,bmw,330i,excellent,6 cylinders,gas,119500.0,clean,manual,rwd,sedan,silver
8465,norfolk / hampton roads,28750,2011.0,dodge,challenger,,,gas,7395.0,clean,automatic,rwd,,orange
8466,norfolk / hampton roads,16750,2017.0,dodge,grand caravan,,,gas,58543.0,clean,automatic,fwd,,blue
8467,norfolk / hampton roads,9875,2014.0,dodge,dart,,,gas,107349.0,clean,automatic,fwd,,black
8468,norfolk / hampton roads,28975,2016.0,chevrolet,silverado 1500,,,gas,94164.0,clean,automatic,4wd,,red
8469,norfolk / hampton roads,17988,2016.0,gmc,terrain,,,gas,94170.0,clean,automatic,,,white
8470,norfolk / hampton roads,11988,2013.0,gmc,terrain,,,gas,69537.0,clean,automatic,fwd,,
8471,norfolk / hampton roads,3500,2014.0,,Suzuki Boulevard,,,gas,671.0,clean,automatic,,,orange
8472,norfolk / hampton roads,19998,2016.0,mercedes-benz,c-class,,,gas,60275.0,clean,automatic,,sedan,
8473,norfolk / hampton roads,3100,2005.0,mercedes-benz,benz c230,,,gas,,clean,automatic,,,
8474,norfolk / hampton roads,3200,2006.0,kia,sedona lx,,,gas,,clean,automatic,,,
8475,norfolk / hampton roads,14995,2011.0,ford,f-150,,,gas,128213.0,clean,automatic,4wd,pickup,white
8476,norfolk / hampton roads,3500,2006.0,honda,accord,like new,6 cylinders,gas,175000.0,clean,automatic,fwd,sedan,grey
8477,norfolk / hampton roads,3600,2005.0,toyota,camry,,4 cylinders,gas,149000.0,clean,automatic,,,
8478,norfolk / hampton roads,8890,2007.0,ram,,,,gas,,clean,automatic,,,
8479,norfolk / hampton roads,13390,2007.0,toyota,tacoma,,,gas,,clean,automatic,4wd,,
8480,norfolk / hampton roads,10,2006.0,ford,f-150,,6 cylinders,gas,,rebuilt,manual,,,
8481,norfolk / hampton roads,20790,2013.0,ford,f150,,8 cylinders,gas,,clean,automatic,4wd,,
8482,norfolk / hampton roads,8990,2010.0,jeep,grand cherokee,,,gas,,clean,automatic,4wd,,
8483,norfolk / hampton roads,2600,2006.0,,HummerH3,like new,5 cylinders,gas,117.0,clean,automatic,4wd,SUV,red
8484,norfolk / hampton roads,13490,2007.0,chevrolet,tahoe,,,gas,,clean,automatic,4wd,,
8485,norfolk / hampton roads,6995,2008.0,jeep,patriot,excellent,,gas,89272.0,clean,automatic,4wd,SUV,black
8486,norfolk / hampton roads,14790,2010.0,toyota,tacoma,,,gas,,clean,automatic,,,
8487,norfolk / hampton roads,12900,2010.0,toyota,tundra,excellent,8 cylinders,gas,169.0,clean,automatic,4wd,pickup,red
8488,norfolk / hampton roads,0,2005.0,ram,1500,,8 cylinders,gas,231482.0,clean,automatic,4wd,truck,silver
8489,norfolk / hampton roads,0,2003.0,ram,2500,,6 cylinders,diesel,256565.0,clean,automatic,4wd,truck,black
8490,norfolk / hampton roads,0,2011.0,mercedes-benz,glk 350,,6 cylinders,gas,,clean,automatic,4wd,SUV,white
8491,norfolk / hampton roads,0,2006.0,cadillac,srx,,6 cylinders,gas,95303.0,clean,automatic,,SUV,blue
8492,norfolk / hampton roads,0,2012.0,audi,a5,,4 cylinders,gas,53146.0,clean,automatic,4wd,convertible,black
8493,norfolk / hampton roads,0,2014.0,nissan,sentra,,4 cylinders,gas,72959.0,clean,automatic,fwd,sedan,
8494,norfolk / hampton roads,0,2011.0,,Porsche Panamera,,6 cylinders,gas,51272.0,clean,automatic,4wd,sedan,black
8495,norfolk / hampton roads,0,2012.0,ford,f-150,,8 cylinders,gas,63980.0,clean,automatic,4wd,truck,silver
8496,norfolk / hampton roads,0,2010.0,toyota,tacoma,,6 cylinders,gas,164937.0,clean,automatic,4wd,truck,silver
8497,norfolk / hampton roads,0,2005.0,nissan,titan,,8 cylinders,gas,148103.0,clean,automatic,4wd,truck,black
8498,norfolk / hampton roads,10,2009.0,bmw,535i,excellent,6 cylinders,gas,,clean,automatic,rwd,,
8499,norfolk / hampton roads,8995,2008.0,acura,mdx,excellent,,gas,118394.0,clean,automatic,4wd,SUV,black
8500,norfolk / hampton roads,4375,2003.0,chevrolet,suburban z71,good,8 cylinders,gas,,clean,automatic,4wd,SUV,green
8501,norfolk / hampton roads,6000,1985.0,jeep,cherokee,,,gas,,clean,automatic,,,
8502,norfolk / hampton roads,10750,2006.0,chrysler,300 srt8,excellent,8 cylinders,gas,183000.0,clean,automatic,rwd,sedan,grey
8503,norfolk / hampton roads,40700,2018.0,mercedes-benz,glc300 4matic,excellent,,gas,13697.0,clean,automatic,,,
8504,norfolk / hampton roads,3800,2013.0,,2013 Smart Car Passion,good,3 cylinders,gas,,clean,automatic,rwd,coupe,red
8505,norfolk / hampton roads,1000,1993.0,chevrolet,pickup long bed,fair,6 cylinders,gas,75000.0,clean,automatic,fwd,truck,brown
8506,norfolk / hampton roads,6250,2007.0,honda,pilot,,,gas,,clean,automatic,,,
8507,norfolk / hampton roads,38000,2016.0,jeep,wrangler unlimited,excellent,6 cylinders,gas,20490.0,clean,automatic,4wd,other,black
8508,norfolk / hampton roads,30716,2017.0,mercedes-benz,c300 4matic,excellent,,gas,28454.0,clean,automatic,,,
8509,norfolk / hampton roads,6999,2005.0,lincoln,town car signature,excellent,8 cylinders,gas,50000.0,clean,automatic,rwd,sedan,silver
8510,norfolk / hampton roads,16900,2017.0,hyundai,santa fe sport,excellent,4 cylinders,gas,49000.0,lien,automatic,,SUV,orange
8511,norfolk / hampton roads,1700,2006.0,chevrolet,hhr,,,gas,,clean,automatic,,,
8512,norfolk / hampton roads,1500,2007.0,chrysler,pacifica,good,6 cylinders,gas,147000.0,clean,automatic,fwd,,
8513,norfolk / hampton roads,6000,2008.0,ford,edge se,good,,gas,92359.0,clean,automatic,,SUV,blue
8514,norfolk / hampton roads,34653,2019.0,mercedes-benz,gla250 4matic,excellent,,gas,4800.0,clean,automatic,,,
8515,norfolk / hampton roads,2300,2005.0,ford,taurus,good,6 cylinders,gas,129000.0,clean,automatic,rwd,sedan,white
8516,norfolk / hampton roads,5795,2006.0,honda,odyssey,,6 cylinders,gas,108175.0,clean,automatic,fwd,other,silver
8517,norfolk / hampton roads,13495,2014.0,honda,civic,,4 cylinders,gas,94317.0,clean,manual,fwd,sedan,red
8518,norfolk / hampton roads,5295,2010.0,honda,civic,,4 cylinders,gas,127672.0,clean,automatic,fwd,sedan,silver
8519,norfolk / hampton roads,6495,2009.0,honda,accord,,4 cylinders,gas,133947.0,clean,automatic,fwd,sedan,black
8520,norfolk / hampton roads,4995,2005.0,honda,odyssey,,6 cylinders,gas,135312.0,clean,automatic,fwd,other,silver
8521,norfolk / hampton roads,4990,2007.0,subaru,outback,,,gas,120848.0,clean,automatic,,wagon,
8522,norfolk / hampton roads,5990,2011.0,nissan,rogue awd,excellent,4 cylinders,gas,131998.0,clean,automatic,4wd,SUV,silver
8523,norfolk / hampton roads,1950,1997.0,toyota,camry le,good,4 cylinders,gas,180500.0,clean,automatic,,,
8524,norfolk / hampton roads,6100,2006.0,ford,ranger,good,6 cylinders,gas,121650.0,clean,automatic,rwd,pickup,red
8525,norfolk / hampton roads,26995,2015.0,ford,f-250,,,diesel,125705.0,clean,automatic,4wd,pickup,
8526,norfolk / hampton roads,4990,2007.0,honda,accord,,,gas,157351.0,clean,automatic,,sedan,silver
8527,norfolk / hampton roads,12000,2017.0,toyota,camry le,like new,4 cylinders,gas,,clean,automatic,fwd,sedan,red
8528,norfolk / hampton roads,8900,2014.0,chrysler,town and country,,,gas,,clean,automatic,,,
8529,norfolk / hampton roads,9900,2017.0,volkswagen,jetta,,,gas,,clean,automatic,,,
8530,norfolk / hampton roads,2995,2000.0,acura,tl,good,6 cylinders,gas,,clean,automatic,fwd,,custom
8531,norfolk / hampton roads,9500,2013.0,nissan,maxima,,,gas,,clean,automatic,,,
8532,norfolk / hampton roads,21500,2008.0,ram,3500,good,6 cylinders,diesel,,clean,automatic,,pickup,custom
8533,norfolk / hampton roads,3500,1999.0,bmw,z3 roadster,,6 cylinders,gas,142000.0,clean,manual,rwd,coupe,
8534,norfolk / hampton roads,0,2019.0,nissan,frontier,excellent,4 cylinders,gas,1624.0,clean,automatic,rwd,truck,silver
8535,norfolk / hampton roads,4990,2007.0,honda,accord,,,gas,157351.0,clean,automatic,,sedan,silver
8536,norfolk / hampton roads,3400,2001.0,ford,expedition,good,8 cylinders,gas,151000.0,clean,automatic,4wd,SUV,white
8537,norfolk / hampton roads,8000,2013.0,toyota,camry le,like new,4 cylinders,gas,121385.0,clean,automatic,fwd,sedan,green
8538,norfolk / hampton roads,3900,2008.0,,saab 9-7x,,,gas,,clean,automatic,,,
8539,norfolk / hampton roads,2500,2000.0,chevrolet,suburban,good,8 cylinders,gas,300.0,clean,automatic,4wd,,brown
8540,norfolk / hampton roads,7995,2011.0,bmw,128i,,,gas,89270.0,clean,automatic,,coupe,blue
8541,norfolk / hampton roads,16800,2016.0,jeep,renegade limited,excellent,4 cylinders,gas,15064.0,clean,automatic,fwd,SUV,silver
8542,norfolk / hampton roads,5990,2008.0,volkswagen,rabbit,,5 cylinders,gas,97055.0,clean,automatic,fwd,other,
8543,norfolk / hampton roads,4200,2005.0,honda,pilot ex,good,6 cylinders,gas,175000.0,clean,automatic,4wd,SUV,
8544,norfolk / hampton roads,3990,2003.0,mitsubishi,eclipse,,,gas,172755.0,clean,automatic,,hatchback,red
8545,norfolk / hampton roads,19000,2010.0,toyota,tacoma 4x4,,,gas,95000.0,clean,automatic,,,
8546,norfolk / hampton roads,25000,1972.0,bmw,2002,like new,4 cylinders,gas,160673.0,clean,manual,rwd,coupe,orange
8547,norfolk / hampton roads,5500,2009.0,honda,accord,good,6 cylinders,gas,204000.0,clean,manual,fwd,coupe,black
8548,norfolk / hampton roads,2350,1998.0,honda,accord,excellent,4 cylinders,gas,220232.0,clean,automatic,fwd,sedan,purple
8549,norfolk / hampton roads,17995,2019.0,,DUCATI PANIGALE V4 / PANIGALE V4,,,gas,377.0,clean,automatic,,other,red
8550,norfolk / hampton roads,8995,2008.0,bmw,328i,,,gas,91775.0,clean,automatic,,coupe,black
8551,norfolk / hampton roads,2990,2006.0,toyota,corolla,,,gas,,clean,automatic,fwd,sedan,green
8552,norfolk / hampton roads,4250,2006.0,ford,expedition,excellent,8 cylinders,gas,184236.0,clean,automatic,rwd,SUV,grey
8553,norfolk / hampton roads,1800,2007.0,dodge,caravan,good,4 cylinders,gas,169211.0,clean,automatic,,van,purple
8554,norfolk / hampton roads,0,2019.0,honda,civic,excellent,4 cylinders,gas,2578.0,clean,automatic,fwd,sedan,black
8555,norfolk / hampton roads,6500,2008.0,bmw,x3,excellent,6 cylinders,gas,,clean,automatic,4wd,SUV,black
8556,norfolk / hampton roads,3450,2001.0,toyota,camry,,,gas,174683.0,clean,automatic,fwd,sedan,
8557,norfolk / hampton roads,5990,2007.0,nissan,xterra,,,gas,154063.0,clean,automatic,4wd,wagon,black
8558,norfolk / hampton roads,19000,2014.0,subaru,impreza wrx,excellent,4 cylinders,gas,,lien,manual,4wd,hatchback,custom
8559,norfolk / hampton roads,3990,2007.0,chrysler,pacifica,,,gas,,clean,automatic,fwd,hatchback,black
8560,norfolk / hampton roads,3000,2005.0,honda,odyssey ex-l,good,6 cylinders,gas,257800.0,clean,automatic,fwd,mini-van,grey
8561,norfolk / hampton roads,2900,2010.0,hyundai,elantra gls wagon,good,4 cylinders,gas,186650.0,clean,automatic,fwd,wagon,blue
8562,norfolk / hampton roads,5500,2007.0,honda,civic si,good,4 cylinders,gas,,clean,manual,fwd,,silver
8563,norfolk / hampton roads,2990,2003.0,jeep,liberty,,,gas,142875.0,clean,automatic,fwd,SUV,silver
8564,norfolk / hampton roads,2100,2005.0,hyundai,accent,good,4 cylinders,gas,174000.0,clean,automatic,fwd,coupe,black
8565,norfolk / hampton roads,2800,1997.0,chevrolet,1500,good,8 cylinders,gas,191000.0,clean,automatic,rwd,truck,silver
